window_start	window_end	window_mid	pwsdel_retained_maternal_mean	n_pwsdel_samples	asdel_retained_paternal_mean	n_asdel_samples	reciprocal_delta	reciprocal_delta_smoothed	abs_reciprocal_delta_smoothed	boundary_threshold	delta_state	pwsdel_retained_maternal_mean_smoothed	asdel_retained_paternal_mean_smoothed	panel_label
19735000	19736000	19735500	0.7098571428571429	1	0.8125250000000002	1	-0.1026678571428573	-0.0257459979269174	0.0257459979269174	0.1	low_delta	0.8102335153033062	0.8490348837209302	shared methylation scaffold
19736000	19737000	19736500	0.7302837078651685	1	0.7957142857142857	1	-0.0654305778491172	-0.0328489526919615	0.0328489526919615	0.1	low_delta	0.7999502008533467	0.8530000000000001	shared methylation scaffold
19737000	19738000	19737500	0.8107949666913397	2	0.8210526315789474	1	-0.0102576648876077	-0.0257459979269174	0.0257459979269174	0.1	low_delta	0.8102335153033062	0.8530000000000001	shared methylation scaffold
19738000	19739000	19738500	0.691875	2	0.6372500000000001	1	0.0546249999999999	-0.0202528735632184	0.0202528735632184	0.1	low_delta	0.8106803720825599	0.8530000000000001	shared methylation scaffold
19739000	19740000	19739500	0.7040562372188138	2	0.8595	1	-0.1554437627811862	-0.0150426218256692	0.0150426218256692	0.1	low_delta	0.8120210465640606	0.8595	shared methylation scaffold
19740000	19741000	19740500	0.8105657774737803	3	0.7411176470588235	1	0.0694481304149567	-0.0202528735632184	0.0202528735632184	0.1	low_delta	0.8120210465640606	0.8595	shared methylation scaffold
19741000	19742000	19741500	0.869154609929078	3	0.8076826923076923	1	0.0614719176213857	-0.0257459979269174	0.0257459979269174	0.1	low_delta	0.8120210465640606	0.8595	shared methylation scaffold
19742000	19743000	19742500	0.928209968887184	3	0.9427	1	-0.0144900311128157	-0.0202528735632184	0.0202528735632184	0.1	low_delta	0.8120210465640606	0.8490348837209302	shared methylation scaffold
19743000	19744000	19743500	0.7899991485738612	3	0.8228481012658228	1	-0.0328489526919615	-0.0328489526919615	0.0328489526919615	0.1	low_delta	0.8106803720825599	0.8490348837209302	shared methylation scaffold
19744000	19745000	19744500	0.6835019248639321	3	0.6347142857142858	1	0.0487876391496463	-0.0202528735632184	0.0202528735632184	0.1	low_delta	0.8106803720825599	0.8335	shared methylation scaffold
19745000	19746000	19745500	0.4719999999999999	1	NaN	0	NaN	-0.0150426218256692	0.0150426218256692	0.1	low_delta	0.8106803720825599	0.8334	shared methylation scaffold
19746000	19747000	19746500	0.8099012531328321	3	0.8853969465648854	1	-0.0754956934320533	-0.0176477476944438	0.0176477476944438	0.1	low_delta	0.8120210465640606	0.83345	shared methylation scaffold
19747000	19748000	19747500	0.8766011904761905	3	0.8886666666666666	1	-0.0120654761904761	-0.0150426218256692	0.0150426218256692	0.1	low_delta	0.8107949666913397	0.8334	shared methylation scaffold
19748000	19749000	19748500	NaN	0	NaN	0	NaN	-0.01476632646924245	0.0147663264692425	0.1	low_delta	0.8106803720825599	0.8281240506329114	shared methylation scaffold
19749000	19750000	19749500	0.8577168212739642	3	0.9233934426229508	1	-0.0656766213489865	-0.0150426218256692	0.0150426218256692	0.1	low_delta	0.8107949666913397	0.8334	shared methylation scaffold
19750000	19751000	19750500	0.9265260416666666	3	0.8959999999999999	1	0.0305260416666667	-0.01476632646924245	0.0147663264692425	0.1	low_delta	0.8120210465640606	0.83345	shared methylation scaffold
19751000	19752000	19751500	0.6551681693832627	3	0.9088727272727274	1	-0.2537045578894646	-0.0144900311128157	0.0144900311128157	0.1	low_delta	0.8120210465640606	0.8335	shared methylation scaffold
19752000	19753000	19752500	0.8132471264367815	3	0.8335	1	-0.0202528735632184	-0.0132777536516459	0.0132777536516459	0.1	low_delta	0.8153022669220944	0.8465	shared methylation scaffold
19753000	19754000	19753500	0.8183573781743307	3	0.8334	1	-0.0150426218256692	-0.0144900311128157	0.0144900311128157	0.1	low_delta	0.817857392790869	0.8595	shared methylation scaffold
19754000	19755000	19754500	0.9556182795698924	3	0.9444305555555554	1	0.0111877240143369	-0.01476632646924245	0.0147663264692425	0.1	low_delta	0.8183573781743307	0.8724484732824427	shared methylation scaffold
19755000	19756000	19755500	0.8638176272529213	3	0.90175	1	-0.0379323727470786	-0.0144900311128157	0.0144900311128157	0.1	low_delta	0.8183573781743307	0.8853969465648854	shared methylation scaffold
19756000	19757000	19756500	0.8543794758213363	3	0.9387142857142856	1	-0.0843348098929493	-0.01476632646924245	0.0147663264692425	0.1	low_delta	0.8183573781743307	0.8870318066157761	shared methylation scaffold
19757000	19758000	19757500	0.8298988095238095	3	0.78575	1	0.0441488095238095	-0.0150426218256692	0.0150426218256692	0.1	low_delta	0.8173574074074074	0.8886666666666666	shared methylation scaffold
19758000	19759000	19758500	0.7456087470449173	3	0.9574042553191492	1	-0.2117955082742317	-0.0176477476944438	0.0176477476944438	0.1	low_delta	0.8132471264367815	0.8870318066157761	shared methylation scaffold
19759000	19760000	19759500	0.8173574074074074	3	0.8	1	0.0173574074074073	-0.01355404900807265	0.0135540490080727	0.1	low_delta	0.8173574074074074	0.8870318066157761	shared methylation scaffold
19760000	19761000	19760500	0.7916944444444443	2	0.6	1	0.1916944444444442	-0.0176477476944438	0.0176477476944438	0.1	low_delta	0.8183573781743307	0.8870318066157761	shared methylation scaffold
19761000	19762000	19761500	0.9020729913916784	2	NaN	0	NaN	-0.0202528735632184	0.0202528735632184	0.1	low_delta	0.8183573781743307	0.8853969465648854	shared methylation scaffold
19762000	19763000	19762500	NaN	0	NaN	0	NaN	-0.0202528735632184	0.0202528735632184	0.1	low_delta	0.8183573781743307	0.88	shared methylation scaffold
19763000	19764000	19763500	NaN	0	NaN	0	NaN	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.8173574074074074	0.875	shared methylation scaffold
19764000	19765000	19764500	NaN	0	NaN	0	NaN	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.8173574074074074	0.875	shared methylation scaffold
19765000	19766000	19765500	NaN	0	NaN	0	NaN	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.8132471264367815	0.875	shared methylation scaffold
19766000	19767000	19766500	0.3157894736842105	1	NaN	0	NaN	-0.0379323727470786	0.0379323727470786	0.1	low_delta	0.8132471264367815	0.875	shared methylation scaffold
19767000	19768000	19767500	0.9654482758620688	1	NaN	0	NaN	-0.03005868637353935	0.0300586863735393	0.1	low_delta	0.8153022669220944	0.868	shared methylation scaffold
19768000	19769000	19768500	0.821375	1	NaN	0	NaN	-0.05760160304020585	0.0576016030402058	0.1	low_delta	0.8071945767195767	0.8775	shared methylation scaffold
19769000	19770000	19769500	NaN	0	NaN	0	NaN	-0.05760160304020585	0.0576016030402058	0.1	low_delta	0.8071945767195767	0.8775	shared methylation scaffold
19770000	19771000	19770500	0.5625	1	NaN	0	NaN	-0.05760160304020585	0.0576016030402058	0.1	low_delta	0.8071945767195767	0.868	shared methylation scaffold
19771000	19772000	19771500	0.6757567567567567	1	NaN	0	NaN	-0.049727916666666594	0.0497279166666666	0.1	low_delta	0.8071945767195767	0.8519285714285714	shared methylation scaffold
19772000	19773000	19772500	0.619	1	NaN	0	NaN	-0.0024137962962964	0.0024137962962964	0.1	low_delta	0.8071945767195767	0.8500285714285714	shared methylation scaffold
19773000	19774000	19773500	0.7143333333333334	1	NaN	0	NaN	-0.049727916666666594	0.0497279166666666	0.1	low_delta	0.7943630952380951	0.8591	shared methylation scaffold
19774000	19775000	19774500	0.8315018315018314	2	0.75	1	0.0815018315018314	-0.0024137962962964	0.0024137962962964	0.1	low_delta	0.7943630952380951	0.8500285714285714	shared methylation scaffold
19775000	19776000	19775500	0.8528149999999999	2	0.875	1	-0.0221850000000001	0.017725357142857	0.017725357142857	0.1	low_delta	0.7837361111111111	0.8500285714285714	shared methylation scaffold
19776000	19777000	19776500	0.7334468749999998	2	0.88	1	-0.1465531250000001	-0.03010569489460295	0.0301056948946029	0.1	low_delta	0.786404761904762	0.8580679487179488	shared methylation scaffold
19777000	19778000	19777500	0.5570666666666667	3	0.6923076923076923	1	-0.1352410256410255	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.7682628277883141	0.8572	shared methylation scaffold
19778000	19779000	19778500	0.7757777777777779	3	0.861	1	-0.085222222222222	0.017725357142857	0.017725357142857	0.1	low_delta	0.7757777777777779	0.8500285714285714	shared methylation scaffold
19779000	19780000	19779500	NaN	0	NaN	0	NaN	0.017725357142857	0.017725357142857	0.1	low_delta	0.7757777777777779	0.8500285714285714	shared methylation scaffold
19780000	19781000	19780500	0.7970317460317461	3	0.913	1	-0.1159682539682538	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.786404761904762	0.8572	shared methylation scaffold
19781000	19782000	19781500	0.8750625000000001	2	0.9523333333333333	1	-0.0772708333333331	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.7757777777777779	0.8572	shared methylation scaffold
19782000	19783000	19782500	NaN	0	NaN	0	NaN	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.7757777777777779	0.8572	shared methylation scaffold
19783000	19784000	19783500	0.6376552106430156	2	1.0	1	-0.3623447893569844	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.7682628277883141	0.8572	shared methylation scaffold
19784000	19785000	19784500	0.9440454545454546	2	0.8400400000000001	1	0.1040054545454545	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.7595146445792875	0.8572	shared methylation scaffold
19785000	19786000	19785500	0.8201400000000001	2	0.7619999999999999	1	0.0581400000000001	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.7607478777988503	0.8572	shared methylation scaffold
19786000	19787000	19786500	0.900492857142857	2	0.8428571428571429	1	0.0576357142857141	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.7757777777777779	0.8572	shared methylation scaffold
19787000	19788000	19787500	0.973072072072072	2	0.8572	1	0.115872072072072	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.7757777777777779	0.8572	shared methylation scaffold
19788000	19789000	19788500	0.7607478777988503	3	0.8928333333333333	1	-0.1320854555344829	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.776054238032499	0.8572	shared methylation scaffold
19789000	19790000	19789500	0.4133561277971485	3	0.1692815533980582	1	0.2440745743990902	-0.0221850000000001	0.0221850000000001	0.1	low_delta	0.77633069828722	0.8572	shared methylation scaffold
19790000	19791000	19790500	0.5557295673076923	3	0.399079365079365	1	0.1566502022283272	-0.03010569489460295	0.0301056948946029	0.1	low_delta	0.776054238032499	0.8572	shared methylation scaffold
19791000	19792000	19791500	0.8209095076466917	3	0.8589358974358975	1	-0.0380263897892058	-0.05764861156126945	0.0576486115612694	0.1	low_delta	0.7747936507936508	0.8572	shared methylation scaffold
19792000	19793000	19792500	0.7484283835231956	3	0.6285714285714286	1	0.119856954951767	-0.0380263897892058	0.0380263897892058	0.1	low_delta	0.7757777777777779	0.8500285714285714	shared methylation scaffold
19793000	19794000	19793500	0.8284535893405195	2	0.7272727272727273	1	0.1011808620677922	0.04375	0.04375	0.1	low_delta	0.77633069828722	0.8535999999999999	shared methylation scaffold
19794000	19795000	19794500	NaN	0	NaN	0	NaN	0.0576357142857141	0.0576357142857141	0.1	low_delta	0.77633069828722	0.8464285714285714	shared methylation scaffold
19795000	19796000	19795500	0.8024512195121951	2	0.9821428571428572	1	-0.1796916376306619	0.05069285714285705	0.050692857142857	0.1	low_delta	0.775070111048372	0.8428571428571429	shared methylation scaffold
19796000	19797000	19796500	0.6428333333333334	2	NaN	0	NaN	0.0576357142857141	0.0576357142857141	0.1	low_delta	0.7738095238095238	0.8414485714285715	shared methylation scaffold
19797000	19798000	19797500	0.7582814113597246	2	NaN	0	NaN	0.0576357142857141	0.0576357142857141	0.1	low_delta	0.7607478777988503	0.8010200000000001	shared methylation scaffold
19798000	19799000	19798500	NaN	0	NaN	0	NaN	0.0576357142857141	0.0576357142857141	0.1	low_delta	0.767278700804187	0.8010200000000001	shared methylation scaffold
19799000	19800000	19799500	0.3630535714285715	2	NaN	0	NaN	0.0576357142857141	0.0576357142857141	0.1	low_delta	0.775070111048372	0.8010200000000001	shared methylation scaffold
19800000	19801000	19800500	0.792687925170068	2	NaN	0	NaN	0.04375	0.04375	0.1	low_delta	0.767278700804187	0.8024285714285714	shared methylation scaffold
19801000	19802000	19801500	0.77633069828722	2	NaN	0	NaN	0.0054640740740741	0.0054640740740741	0.1	low_delta	0.7595146445792875	0.785064935064935	shared methylation scaffold
19802000	19803000	19802500	0.7738095238095238	2	NaN	0	NaN	-0.0150611801242236	0.0150611801242236	0.1	low_delta	0.7533548974414601	0.7261363636363636	shared methylation scaffold
19803000	19804000	19803500	NaN	0	NaN	0	NaN	-0.0150611801242236	0.0150611801242236	0.1	low_delta	0.7394462287986349	0.7124999999999999	shared methylation scaffold
19804000	19805000	19804500	NaN	0	NaN	0	NaN	-0.00479855302507475	0.0047985530250747	0.1	low_delta	0.7304640740740741	0.7	shared methylation scaffold
19805000	19806000	19805500	NaN	0	0.5	1	NaN	-0.00479855302507475	0.0047985530250747	0.1	low_delta	0.7484283835231956	0.725	shared methylation scaffold
19806000	19807000	19806500	0.55	1	0.8888888888888888	1	-0.3388888888888888	-0.00479855302507475	0.0047985530250747	0.1	low_delta	0.7582814113597246	0.725	shared methylation scaffold
19807000	19808000	19807500	NaN	0	NaN	0	NaN	0.0075953703703704	0.0075953703703704	0.1	low_delta	0.7582814113597246	0.7144	shared methylation scaffold
19808000	19809000	19808500	0.89375	2	0.85	1	0.04375	0.0075953703703704	0.0075953703703704	0.1	low_delta	0.7738095238095238	0.7144	shared methylation scaffold
19809000	19810000	19809500	0.6098901098901099	2	0.4285714285714285	1	0.1813186813186814	0.0075953703703704	0.0075953703703704	0.1	low_delta	0.7738095238095238	0.7144	shared methylation scaffold
19810000	19811000	19810500	0.5904739770587227	3	0.7	1	-0.1095260229412772	0.0097266666666667	0.0097266666666667	0.1	low_delta	0.775070111048372	0.7197	shared methylation scaffold
19811000	19812000	19811500	NaN	0	NaN	0	NaN	0.0097266666666667	0.0097266666666667	0.1	low_delta	0.775070111048372	0.7197	shared methylation scaffold
19812000	19813000	19812500	0.7304640740740741	3	0.725	1	0.0054640740740741	0.0075953703703704	0.0075953703703704	0.1	low_delta	0.775070111048372	0.7144	shared methylation scaffold
19813000	19814000	19813500	0.79984	1	NaN	0	NaN	0.0075953703703704	0.0075953703703704	0.1	low_delta	0.77633069828722	0.7144	shared methylation scaffold
19814000	19815000	19814500	0.8127839383541028	3	1.0	1	-0.1872160616458972	0.0054640740740741	0.0054640740740741	0.1	low_delta	0.775070111048372	0.7072	shared methylation scaffold
19815000	19816000	19815500	0.7090025062656641	3	0.8529411764705882	1	-0.1439386702049241	0.0054640740740741	0.0054640740740741	0.1	low_delta	0.77633069828722	0.7072	shared methylation scaffold
19816000	19817000	19816500	0.4459264202833031	3	0.6	1	-0.1540735797166968	-0.00196461487954345	0.0019646148795434	0.1	low_delta	0.7738095238095238	0.7144	shared methylation scaffold
19817000	19818000	19817500	0.5401888198757764	3	0.55525	1	-0.0150611801242236	-0.009393303833161	0.009393303833161	0.1	low_delta	0.7738095238095238	0.7197	shared methylation scaffold
19818000	19819000	19818500	0.4546472555029256	2	0.2446666666666667	1	0.2099805888362589	-0.009393303833161	0.009393303833161	0.1	low_delta	0.79984	0.7197	shared methylation scaffold
19819000	19820000	19819500	NaN	0	NaN	0	NaN	-0.009393303833161	0.009393303833161	0.1	low_delta	0.8014949125874126	0.7197	shared methylation scaffold
19820000	19821000	19820500	0.83006	3	0.8203333333333332	1	0.0097266666666667	-0.009393303833161	0.009393303833161	0.1	low_delta	0.8014949125874126	0.7197	shared methylation scaffold
19821000	19822000	19821500	0.892393924223296	3	0.68	1	0.2123939242232959	-0.009393303833161	0.009393303833161	0.1	low_delta	0.79984	0.725	shared methylation scaffold
19822000	19823000	19822500	0.9127729729729732	3	0.7144	1	0.198372972972973	0.0	0.0	0.1	low_delta	0.8031498251748251	0.725	shared methylation scaffold
19823000	19824000	19823500	0.805008695652174	3	0.6429999999999999	1	0.1620086956521741	-0.0046966519165805	0.0046966519165805	0.1	low_delta	0.8014949125874126	0.7355499999999999	shared methylation scaffold
19824000	19825000	19824500	0.8814971428571429	3	0.8460000000000001	1	0.0354971428571427	-0.0046966519165805	0.0046966519165805	0.1	low_delta	0.8014949125874126	0.7197	shared methylation scaffold
19825000	19826000	19825500	0.8031498251748251	3	0.7461	1	0.0570498251748251	-0.0122272419786923	0.0122272419786923	0.1	low_delta	0.8014949125874126	0.7355499999999999	shared methylation scaffold
19826000	19827000	19826500	0.8708289183890611	3	0.8802222222222221	1	-0.009393303833161	-0.0046966519165805	0.0046966519165805	0.1	low_delta	0.8040792604134996	0.7451837209302326	shared methylation scaffold
19827000	19828000	19827500	0.6335757575757576	3	0.6925	1	-0.0589242424242424	-0.0046966519165805	0.0046966519165805	0.1	low_delta	0.8031498251748251	0.7451837209302326	shared methylation scaffold
19828000	19829000	19828500	NaN	0	NaN	0	NaN	-0.009393303833161	0.009393303833161	0.1	low_delta	0.8031498251748251	0.7461	shared methylation scaffold
19829000	19830000	19829500	0.4528693693693694	2	0.6551724137931034	1	-0.202303044423734	-0.009393303833161	0.009393303833161	0.1	low_delta	0.805008695652174	0.7461	shared methylation scaffold
19830000	19831000	19830500	NaN	0	NaN	0	NaN	-0.0046966519165805	0.0046966519165805	0.1	low_delta	0.8031498251748251	0.7451837209302326	shared methylation scaffold
19831000	19832000	19831500	0.7406083333333333	2	0.896448275862069	1	-0.1558399425287356	0.0	0.0	0.1	low_delta	0.8031498251748251	0.744267441860465	shared methylation scaffold
19832000	19833000	19832500	0.979125	2	1.0	1	-0.0208749999999999	0.00486333333333335	0.0048633333333333	0.1	low_delta	0.805008695652174	0.7451837209302326	shared methylation scaffold
