sample	window_start	window_end	window_mid	control_maternal	control_paternal
017C	20182000	20183000	20182500	0.9917	1.0
017C	20183000	20184000	20183500	0.9764823529411766	0.969770992366412
017C	20184000	20185000	20184500	0.9958235294117647	0.9029972222222222
017C	20185000	20186000	20185500	0.98225	0.9682021276595745
017C	20186000	20187000	20186500	0.9092727272727275	0.9807490347490346
017C	20187000	20188000	20187500	0.9768571428571428	0.9602282878411912
017C	20188000	20189000	20188500	0.9237714987714988	0.9713919694072658
017C	20189000	20190000	20189500	0.961240356083086	0.9440726256983241
017C	20190000	20191000	20190500	0.9594747474747477	0.9873154574132491
017C	20191000	20192000	20191500	0.8099917355371901	0.9397142857142857
017C	20192000	20193000	20192500	0.9683521126760564	0.9545825242718446
017C	20193000	20194000	20193500	0.9028785425101213	0.8594444444444445
017C	20194000	20195000	20194500	0.9695102040816327	0.9303333333333333
017C	20195000	20196000	20195500	0.8772105263157894	0.934808429118774
017C	20196000	20197000	20196500	0.9791666666666666	0.97925
017C	20197000	20198000	20197500	0.8946842105263157	0.7601
017C	20198000	20199000	20198500	0.8241296296296297	0.9571428571428572
017C	20199000	20200000	20199500	0.8382352941176471	0.5915492957746479
017C	20200000	20201000	20200500	1.0	0.8333333333333334
017C	20201000	20202000	20201500	1.0	NaN
017C	20202000	20203000	20202500	1.0	NaN
017C	20203000	20204000	20203500	0.3125	NaN
017C	20204000	20205000	20204500	NaN	NaN
017C	20205000	20206000	20205500	NaN	NaN
017C	20206000	20207000	20206500	NaN	NaN
017C	20207000	20208000	20207500	NaN	NaN
017C	20208000	20209000	20208500	NaN	NaN
017C	20209000	20210000	20209500	NaN	NaN
017C	20210000	20211000	20210500	NaN	NaN
017C	20211000	20212000	20211500	NaN	NaN
017C	20212000	20213000	20212500	NaN	NaN
017C	20213000	20214000	20213500	NaN	0.9666666666666667
017C	20214000	20215000	20214500	NaN	0.96875
017C	20215000	20216000	20215500	1.0	0.7708333333333334
017C	20216000	20217000	20216500	0.9662921348314607	0.945054945054945
017C	20217000	20218000	20217500	1.0	0.9791249999999999
017C	20218000	20219000	20218500	0.9885057471264368	0.9659090909090909
017C	20219000	20220000	20219500	0.9685660377358492	1.0
017C	20220000	20221000	20220500	0.9691296296296296	0.9743298969072165
017C	20221000	20222000	20221500	0.9650000000000001	0.9706
017C	20222000	20223000	20222500	0.9715365853658536	0.9929473684210527
017C	20223000	20224000	20223500	0.9639928057553957	0.9866887417218544
017C	20224000	20225000	20224500	0.9693076923076922	0.9455
017C	20225000	20226000	20225500	0.9460833333333334	1.0
017C	20226000	20227000	20226500	0.9026388888888889	1.0
017C	20227000	20228000	20227500	0.9638916967509022	0.9959230769230769
017C	20228000	20229000	20228500	0.9823267326732674	0.9353636363636363
017C	20229000	20230000	20229500	0.9562084095063984	0.9911211453744494
017C	20230000	20231000	20230500	0.960997409326425	0.9966047297297298
017C	20231000	20232000	20231500	0.9756163265306123	1.0
017C	20232000	20233000	20232500	0.9958033472803348	1.0
017C	20233000	20234000	20233500	0.9775	0.9853018867924528
017C	20234000	20235000	20234500	0.9828413793103449	0.9631473684210525
017C	20235000	20236000	20235500	0.9745487288135594	0.9731343283582089
017C	20236000	20237000	20236500	0.9883243243243244	0.9647707808564229
017C	20237000	20238000	20237500	0.9692102564102565	1.0
017C	20238000	20239000	20238500	0.9806186770428015	0.9439827586206896
017C	20239000	20240000	20239500	1.0	0.9415999999999999
017C	20240000	20241000	20240500	0.9538461538461539	0.9752871287128714
017C	20241000	20242000	20241500	0.9462311827956988	0.9042321981424148
017C	20242000	20243000	20242500	0.9185333333333334	0.9482264150943395
017C	20243000	20244000	20243500	0.6526875	0.5517733990147783
017C	20244000	20245000	20244500	0.4962335766423358	0.5490434782608695
017C	20245000	20246000	20245500	0.971349570200573	0.9635489749430522
017C	20246000	20247000	20246500	0.9843671875	0.9399799999999999
017C	20247000	20248000	20247500	0.9745847457627119	0.9437188755020078
017C	20248000	20249000	20248500	1.0	0.9763333333333334
017C	20249000	20250000	20249500	0.9852794117647058	0.9309741379310345
017C	20250000	20251000	20250500	0.9795714285714284	0.9443981481481482
017C	20251000	20252000	20251500	1.0	0.9472684210526315
017C	20252000	20253000	20252500	0.9838870967741935	0.8714285714285714
017C	20253000	20254000	20253500	0.980469055374593	0.9688628005657709
017C	20254000	20255000	20254500	1.0	0.7934444444444445
017C	20255000	20256000	20255500	1.0	0.9158571428571428
017C	20256000	20257000	20256500	1.0	0.8983553299492386
017C	20257000	20258000	20257500	0.9461077844311377	0.8543521739130434
017C	20258000	20259000	20258500	0.8739495798319328	0.8693315899581588
017C	20259000	20260000	20259500	0.9949698492462311	0.9439953343701398
017C	20260000	20261000	20260500	0.9545	0.9085555555555556
017C	20261000	20262000	20261500	0.984375	0.982728323699422
017C	20262000	20263000	20262500	1.0	0.9929510489510491
017C	20263000	20264000	20263500	0.9648028169014086	0.9531536050156737
017C	20264000	20265000	20264500	0.9046666666666665	0.9385918367346938
017C	20265000	20266000	20265500	0.75	0.8243859649122808
017C	20266000	20267000	20266500	0.896090909090909	0.98025
017C	20267000	20268000	20267500	0.954142857142857	0.9472941176470588
017C	20268000	20269000	20268500	0.9770459770114942	0.9555699658703073
017C	20269000	20270000	20269500	0.9556	0.9531999999999999
017C	20270000	20271000	20270500	0.9423076923076923	0.9897307692307692
017C	20271000	20272000	20271500	0.9475	0.989469244288225
017C	20272000	20273000	20272500	0.8842727272727273	0.9882411764705883
017C	20273000	20274000	20273500	0.8554457831325301	0.7902857142857141
017C	20274000	20275000	20274500	0.9369369369369369	0.9607890625
017C	20275000	20276000	20275500	0.9862857142857144	0.9368976377952756
017C	20276000	20277000	20276500	1.0	0.9870897435897436
017C	20277000	20278000	20277500	0.9631677852348993	0.9645073746312685
017C	20278000	20279000	20278500	0.8832919708029197	0.8477218543046358
017C	20279000	20280000	20279500	0.8841249999999999	0.9810476190476191
017C	20280000	20281000	20280500	0.9050076045627377	0.8814940711462449
017C	20281000	20282000	20281500	0.872470588235294	0.9395720930232557
017C	20282000	20283000	20282500	0.7082499999999999	0.839205357142857
017C	20283000	20284000	20283500	0.9353055555555556	0.9047835497835498
017C	20284000	20285000	20284500	0.983375	0.9846870229007634
017C	20285000	20286000	20285500	0.7683509933774835	0.8413756613756614
017C	20286000	20287000	20286500	0.9567884615384615	0.952989966555184
017C	20287000	20288000	20287500	0.8930992366412214	0.8837272727272728
017C	20288000	20289000	20288500	0.027666666666666666	0.09266666666666666
017C	20289000	20290000	20289500	0.9721274900398406	0.9588563049853371
017C	20290000	20291000	20290500	0.9947864583333333	0.9660644067796611
017C	20291000	20292000	20291500	0.9115	0.8532716346153847
017C	20292000	20293000	20292500	0.9645	0.8215
017C	20293000	20294000	20293500	0.903241935483871	0.9254680851063828
017C	20294000	20295000	20294500	0.9584999999999999	0.947736842105263
017C	20295000	20296000	20295500	0.96875	0.9330224719101123
017C	20296000	20297000	20296500	0.7713485714285714	0.7577303754266211
017C	20297000	20298000	20297500	0.9546984924623116	0.9172914110429448
017C	20298000	20299000	20298500	0.9727278911564625	0.9012789699570815
017C	20299000	20300000	20299500	0.9615454545454546	0.9388533007334963
017C	20300000	20301000	20300500	0.8926904761904763	0.9003999999999999
017C	20301000	20302000	20301500	0.9841428571428571	0.9500214285714285
017C	20302000	20303000	20302500	0.9805106796116505	0.9671308793456034
017C	20303000	20304000	20303500	0.8461410256410256	0.7805616438356163
017C	20304000	20305000	20304500	0.8033202247191013	0.84666
017C	20305000	20306000	20305500	NaN	NaN
017C	20306000	20307000	20306500	NaN	NaN
017C	20307000	20308000	20307500	0.879956730769231	0.9288367346938775
017C	20308000	20309000	20308500	0.9698646616541353	0.9547511312217195
017C	20309000	20310000	20309500	0.9283255425709516	0.9563900414937759
017C	20310000	20311000	20310500	0.8996053459119497	0.9751541950113377
017C	20311000	20312000	20311500	0.9621545741324921	0.982438596491228
017C	20312000	20313000	20312500	0.8311515151515151	0.9065555555555554
017C	20313000	20314000	20313500	0.9708603896103896	0.9839439999999999
017C	20314000	20315000	20314500	0.9771428571428571	0.9858156028368794
017C	20315000	20316000	20315500	0.9207722772277227	0.9780222222222221
017C	20316000	20317000	20316500	0.9605148514851485	0.9590408163265305
017C	20317000	20318000	20317500	0.9814754098360655	0.9634681238615667
017C	20318000	20319000	20318500	0.9593513513513512	0.9745949367088607
017C	20319000	20320000	20319500	0.9497999999999998	0.9578067226890755
017C	20320000	20321000	20320500	0.952054794520548	0.9641666666666667
017C	20321000	20322000	20321500	0.8461880341880341	0.9656000000000001
017C	20322000	20323000	20322500	0.8682559999999999	0.8391960784313724
017C	20323000	20324000	20323500	0.9691692307692308	0.9405820895522389
017C	20324000	20325000	20324500	NaN	NaN
017C	20325000	20326000	20325500	0.9610842332613392	0.9509090909090909
017C	20326000	20327000	20326500	0.9892000000000001	0.9694117647058823
017C	20327000	20328000	20327500	0.9817873754152825	0.9398848728246316
017C	20328000	20329000	20328500	0.8970534979423868	0.7840278745644599
017C	20329000	20330000	20329500	0.9371715481171548	0.8795136186770427
017C	20330000	20331000	20330500	0.8867547169811322	0.4768461538461538
017C	20331000	20332000	20331500	NaN	NaN
017C	20332000	20333000	20332500	0.9914297872340425	0.9826874999999999
017C	20333000	20334000	20333500	1.0	1.0
017C	20334000	20335000	20334500	0.9682539682539683	0.9890434782608696
017C	20335000	20336000	20335500	0.9144087912087911	0.9153009404388714
017C	20336000	20337000	20336500	0.04215463917525773	0.03870103092783505
017C	20337000	20338000	20337500	0.009729032258064515	0.016128824476650563
017C	20338000	20339000	20338500	0.6154700854700854	0.45150537634408605
017C	20339000	20340000	20339500	0.9498365243004416	0.9524314442413163
017C	20340000	20341000	20340500	0.9643999999999999	0.9497591973244147
017C	20341000	20342000	20341500	0.8508328358208955	0.9554879032258065
017C	20342000	20343000	20342500	0.9577157894736843	0.9869220779220779
017C	20343000	20344000	20343500	0.9662372881355932	0.9728783783783785
017C	20344000	20345000	20344500	0.9133410404624278	0.812
017C	20345000	20346000	20345500	0.9024075546719683	0.8885238095238098
017C	20346000	20347000	20346500	0.7302359550561798	0.9590612244897959
017C	20347000	20348000	20347500	0.9412379310344827	0.9372819843342037
017C	20348000	20349000	20348500	0.9803486842105263	0.959
017C	20349000	20350000	20349500	0.9679225806451612	0.9625806451612903
017C	20350000	20351000	20350500	0.9391785714285713	0.9687191601049868
017C	20351000	20352000	20351500	0.9744030612244897	0.97186925795053
017C	20352000	20353000	20352500	0.9097777777777777	0.9087925311203319
017C	20353000	20354000	20353500	0.9543705583756347	0.8942491467576791
017C	20354000	20355000	20354500	0.9893333333333333	0.9858714285714285
017C	20355000	20356000	20355500	0.9667359667359667	0.9873966480446926
017C	20356000	20357000	20356500	0.903696551724138	0.9731785714285713
017C	20357000	20358000	20357500	0.9179850746268656	0.7708750000000001
017C	20358000	20359000	20358500	0.8654285714285713	0.8946999999999999
017C	20359000	20360000	20359500	0.817931174089069	0.9396181318681319
017C	20360000	20361000	20360500	0.812008547008547	0.9405625
017C	20361000	20362000	20361500	0.9483103448275862	0.9902135922330098
017C	20362000	20363000	20362500	0.9828801955990223	0.9768829479768787
017C	20363000	20364000	20363500	0.9350779220779222	0.9223106796116506
017C	20364000	20365000	20364500	0.6991415929203539	0.5805887096774193
017C	20365000	20366000	20365500	0.9421322314049588	0.974925
017C	20366000	20367000	20366500	NaN	NaN
017C	20367000	20368000	20367500	0.9216043478260869	0.9937962962962963
017C	20368000	20369000	20368500	0.7933333333333334	0.7168301886792454
017C	20369000	20370000	20369500	0.6704090909090908	0.9493417721518987
017C	20370000	20371000	20370500	0.9693023255813954	0.9856
017C	20371000	20372000	20371500	0.8921498257839722	0.7990786026200873
017C	20372000	20373000	20372500	0.6960405405405405	0.925
017C	20373000	20374000	20373500	0.9107889908256879	0.9526242603550295
017C	20374000	20375000	20374500	0.7792	0.7369825783972125
017C	20375000	20376000	20375500	0.8555331564986738	0.8711183431952663
017C	20376000	20377000	20376500	0.8165893719806763	0.8843819095477385
017C	20377000	20378000	20377500	0.7133099415204678	0.7059294117647058
017C	20378000	20379000	20378500	0.9028016194331985	0.9149914893617022
017C	20379000	20380000	20379500	0.9265705521472393	0.7232264150943396
017C	20380000	20381000	20380500	0.9519923076923077	0.8953333333333334
017C	20381000	20382000	20381500	0.9558006535947713	0.9372521367521368
017C	20382000	20383000	20382500	0.96286328125	0.958523465703971
017C	20383000	20384000	20383500	0.8097386363636364	0.8881584699453553
017C	20384000	20385000	20384500	0.9462500000000001	0.8322064516129033
017C	20385000	20386000	20385500	0.691989010989011	0.781948717948718
017C	20386000	20387000	20386500	0.03124288518155054	0.010500806451612903
017C	20387000	20388000	20387500	0.2339652542372881	0.2735161290322581
017C	20388000	20389000	20388500	0.5723710691823899	0.44715294117647064
017C	20389000	20390000	20389500	0.9602071713147411	0.8818346456692913
017C	20390000	20391000	20390500	0.9545333333333332	0.9418181818181818
017C	20391000	20392000	20391500	0.9359999999999999	0.8786666666666666
017C	20392000	20393000	20392500	0.964	0.9761666666666665
017C	20393000	20394000	20393500	0.964	0.9244285714285714
017C	20394000	20395000	20394500	0.9408947368421053	0.9203529411764707
017C	20395000	20396000	20395500	0.7051631578947369	0.6101525423728813
017C	20396000	20397000	20396500	0.9255638297872341	0.7602892561983472
017C	20397000	20398000	20397500	0.9591603053435116	0.8397879999999999
017C	20398000	20399000	20398500	0.9591000000000001	0.9651741293532339
017C	20399000	20400000	20399500	0.9327399103139014	0.8920108108108108
017C	20400000	20401000	20400500	0.6493506493506493	0.9306666666666668
017C	20401000	20402000	20401500	0.9346328358208954	0.8287767584097859
017C	20402000	20403000	20402500	0.9848	0.7538
017C	20403000	20404000	20403500	NaN	NaN
017C	20404000	20405000	20404500	0.9862465753424657	0.9598092485549132
017C	20405000	20406000	20405500	0.969050193050193	0.9505000000000002
017C	20406000	20407000	20406500	0.8650054054054055	0.8001409090909091
017C	20407000	20408000	20407500	0.7537348484848484	0.8651842105263157
017C	20408000	20409000	20408500	0.915778947368421	0.6297499999999999
017C	20409000	20410000	20409500	0.9202259136212625	0.8524066852367689
017C	20410000	20411000	20410500	0.7552780082987552	0.9053786008230453
017C	20411000	20412000	20411500	0.36317857142857146	0.38953246753246756
017C	20412000	20413000	20412500	0.8571031746031748	0.8222616822429908
017C	20413000	20414000	20413500	0.9615852941176471	0.9054493243243245
017C	20414000	20415000	20414500	0.8976704545454546	0.8472235294117647
017C	20415000	20416000	20415500	0.9801249999999999	0.984375
017C	20416000	20417000	20416500	0.4556336633663366	0.4437483443708609
017C	20417000	20418000	20417500	0.44610778443113763	0.21428571428571427
017C	20418000	20419000	20418500	0.8963679653679654	0.8685792349726775
017C	20419000	20420000	20419500	0.918032327586207	0.9308351063829788
017C	20420000	20421000	20420500	0.9422019230769231	0.9635121951219512
017C	20421000	20422000	20421500	0.8415841584158416	0.864111111111111
017C	20422000	20423000	20422500	0.9320000000000002	0.9713401639344262
017C	20423000	20424000	20423500	0.8169718309859154	0.9133703703703704
017C	20424000	20425000	20424500	NaN	NaN
017C	20425000	20426000	20425500	0.8532	0.8692336448598131
017C	20426000	20427000	20426500	0.8442688679245283	0.8639833887043188
017C	20427000	20428000	20427500	0.9555	0.9718870967741935
017C	20428000	20429000	20428500	0.880375415282392	0.8969497487437186
017C	20429000	20430000	20429500	0.16559452411994785	0.13017241379310346
017C	20430000	20431000	20430500	0.49560043668122267	0.3717435158501441
017C	20431000	20432000	20431500	0.59384375	0.6281538461538462
017C	20432000	20433000	20432500	0.8883636363636364	0.9426616915422886
